Month,OriginApt,DestApt,OriginWAC,DestWAC,Carrier,Group,Type,Total,Scheduled,Charter
201402,LAS,YEG,85,916,WS,0,Passengers,16000,"16,000",0
201402,LAS,YLW,85,906,WS,0,Passengers,1903,"1,903",0
201402,LAS,YOW,85,936,WS,0,Passengers,1780,"1,780",0
201402,LAS,YQR,85,921,WS,0,Passengers,3455,"3,455",0
201402,LAS,YUL,85,941,AC,0,Passengers,9074,"9,074",0
201402,LAS,YUL,85,941,WS,0,Passengers,1810,"1,810",0
201402,LAS,YVR,85,906,14Q,0,Passengers,34,0,34
201402,LAS,YVR,85,906,AC,0,Passengers,6897,"6,897",0
201402,LAS,YVR,85,906,WS,0,Passengers,15808,"15,808",0
201402,LAS,YWG,85,926,WS,0,Passengers,3827,"3,827",0
201402,LAS,YXE,85,921,WS,0,Passengers,3439,"3,439",0
201402,LAS,YYC,85,916,13Q,0,Passengers,14,0,14
201402,LAS,YYC,85,916,AC,0,Passengers,7164,"7,164",0
201402,LAS,YYC,85,916,WS,0,Passengers,23550,"23,550",0
201402,LAS,YYJ,85,906,WS,0,Passengers,2279,"2,279",0
201402,LAS,YYZ,85,936,RV,0,Passengers,19315,"19,315",0
201402,LAS,YYZ,85,936,WG,0,Passengers,2804,"2,804",0
201402,LAS,YYZ,85,936,WS,0,Passengers,15529,"15,529",0
201402,LAX,ACA,91,148,0WQ,1,Passengers,12,0,12
201402,LAX,AGU,91,148,Y4,0,Passengers,2331,"2,331",0
201402,LAX,AKL,91,851,NZ,0,Passengers,34400,"34,400",0
201402,LAX,AMS,91,461,KL,0,Passengers,14167,"14,167",0
201402,LAX,BJX,91,148,OO,3,Passengers,3261,"3,261",0
201402,LAX,BJX,91,148,UA,3,Passengers,4896,"4,896",0
201402,LAX,BNE,91,802,QF,0,Passengers,13992,"13,992",0
201402,LAX,BNE,91,802,VA,0,Passengers,8923,"8,923",0
201402,LAX,BZE,91,106,DL,3,Passengers,898,898,0
201402,LAX,CAN,91,713,CZ,0,Passengers,23794,"23,794",0
201402,LAX,CCS,91,388,DL,3,Passengers,243,0,243
201402,LAX,CDG,91,427,AF,0,Passengers,29458,"29,458",0
201402,LAX,CDG,91,427,TN,0,Passengers,3437,"3,437",0
201402,LAX,CUN,91,148,DL,3,Passengers,7679,"7,679",0
201402,LAX,CUN,91,148,UA,3,Passengers,5872,"5,872",0
201402,LAX,CUN,91,148,VX,3,Passengers,2581,"2,581",0
201402,LAX,DGO,91,148,EV,3,Passengers,116,116,0
201402,LAX,DXB,91,678,EK,0,Passengers,21287,"21,287",0
201402,LAX,FRA,91,429,LH,0,Passengers,19466,"19,466",0
201402,LAX,GDL,91,148,AS,3,Passengers,14832,"14,832",0
201402,LAX,GDL,91,148,DL,3,Passengers,5258,"5,258",0
201402,LAX,GDL,91,148,UA,3,Passengers,6150,"6,150",0
201402,LAX,GDL,91,148,Y4,0,Passengers,17866,"17,866",0
201402,LAX,GRU,91,316,AA,3,Passengers,8966,"8,966",0
201402,LAX,GRU,91,316,KE,0,Passengers,3281,"3,281",0
201402,LAX,GUA,91,127,DL,3,Passengers,8449,"8,449",0
201402,LAX,GUA,91,127,LR,0,Passengers,7292,"7,292",0
201402,LAX,HKG,91,729,CX,0,Passengers,41522,"41,522",0
201402,LAX,HMO,91,148,5D,0,Passengers,2048,"2,048",0
201402,LAX,HND,91,736,DL,3,Passengers,8552,"8,552",0
201402,LAX,HND,91,736,NH,0,Passengers,10067,"10,067",0
201402,LAX,ICN,91,778,KE,0,Passengers,36576,"36,576",0
201402,LAX,ICN,91,778,OZ,0,Passengers,29174,"29,174",0
201402,LAX,ICN,91,778,TG,0,Passengers,6551,"6,551",0
201402,LAX,IST,91,679,TK,0,Passengers,14694,"14,694",0
201402,LAX,KEF,91,439,BA,0,Passengers,423,423,0
201402,LAX,LAP,91,148,5D,0,Passengers,644,644,0
201402,LAX,LBG,91,427,17Q,0,Passengers,1,0,1
201402,LAX,LHR,91,493,AA,3,Passengers,10423,"10,423",0
201402,LAX,LHR,91,493,BA,0,Passengers,31244,"31,244",0
201402,LAX,LHR,91,493,NZ,0,Passengers,14111,"14,111",0
201402,LAX,LHR,91,493,UA,3,Passengers,7180,"7,180",0
201402,LAX,LHR,91,493,VS,0,Passengers,13260,"13,260",0
201402,LAX,LIM,91,368,LA,0,Passengers,10049,"10,049",0
201402,LAX,LIM,91,368,LP,0,Passengers,9488,"9,488",0
201402,LAX,LIR,91,110,DL,3,Passengers,762,762,0
201402,LAX,LTO,91,148,5D,0,Passengers,683,683,0
201402,LAX,LTO,91,148,QX,2,Passengers,3487,"3,487",0
201402,LAX,MEL,91,802,QF,0,Passengers,19564,"19,564",0
201402,LAX,MEL,91,802,VA,0,Passengers,6648,"6,648",0
201402,LAX,MEX,91,148,AS,3,Passengers,15407,"15,407",0
201402,LAX,MEX,91,148,UA,3,Passengers,7126,"7,126",0
201402,LAX,MEX,91,148,Y4,0,Passengers,4773,"4,773",0
201402,LAX,MLM,91,148,Y4,0,Passengers,4925,"4,925",0
201402,LAX,MNL,91,766,PR,0,Passengers,17160,"17,160",0
201402,LAX,MUC,91,429,LH,0,Passengers,6149,"6,149",0
201402,LAX,MZT,91,148,AS,3,Passengers,6778,"6,778",0
201402,LAX,NAN,91,821,FJ,0,Passengers,11107,"11,107",0
201402,LAX,NGO,91,736,DL,3,Passengers,126,126,0
201402,LAX,NRT,91,736,AA,3,Passengers,10774,"10,774",0
201402,LAX,NRT,91,736,DL,3,Passengers,18123,"18,123",0
201402,LAX,NRT,91,736,JL,0,Passengers,10826,"10,826",0
201402,LAX,NRT,91,736,MH,0,Passengers,6532,"6,532",0
201402,LAX,NRT,91,736,NH,0,Passengers,11256,"11,256",0
201402,LAX,NRT,91,736,SQ,0,Passengers,18855,"18,855",0
201402,LAX,NRT,91,736,UA,3,Passengers,10880,"10,880",0
201402,LAX,PEK,91,713,CA,0,Passengers,27233,"27,233",0
201402,LAX,PPT,91,823,AF,0,Passengers,5267,"5,267",0
201402,LAX,PPT,91,823,TN,0,Passengers,16123,"16,123",0
201402,LAX,PTY,91,162,CM,0,Passengers,21630,"21,630",0
201402,LAX,PVG,91,713,AA,3,Passengers,8866,"8,866",0
201402,LAX,PVG,91,713,MU,0,Passengers,15546,"15,546",0
201402,LAX,PVG,91,713,UA,3,Passengers,9952,"9,952",0
201402,LAX,PVR,91,148,AS,3,Passengers,8187,"8,187",0
201402,LAX,PVR,91,148,DL,3,Passengers,7600,"7,600",0
201402,LAX,PVR,91,148,UA,3,Passengers,916,916,0
201402,LAX,RAR,91,813,NZ,0,Passengers,1310,"1,310",0
201402,LAX,SAL,91,118,DL,3,Passengers,100,100,0
201402,LAX,SAL,91,118,TA,0,Passengers,20955,"20,955",0
201402,LAX,SCL,91,324,LA,0,Passengers,2682,"2,682",0
201402,LAX,SJD,91,148,0WQ,1,Passengers,1,0,1
201402,LAX,SJD,91,148,AA,3,Passengers,8402,"8,402",0
201402,LAX,SJD,91,148,AS,3,Passengers,12261,"12,261",0
201402,LAX,SJD,91,148,UA,3,Passengers,3706,"3,706",0
201402,LAX,SJO,91,110,DL,3,Passengers,8811,"8,811",0
201402,LAX,SNN,91,441,AF,0,Passengers,508,508,0
201402,LAX,SOU,91,493,CAZ,0,Passengers,6,0,6
201402,LAX,STN,91,493,CAZ,0,Passengers,6,0,6
201402,LAX,STR,91,429,0BQ,0,Passengers,2,0,2
201402,LAX,SVO,91,475,SU,0,Passengers,9746,"9,746",0
201402,LAX,SYD,91,802,DL,3,Passengers,13523,"13,523",0
201402,LAX,SYD,91,802,QF,0,Passengers,33204,"33,204",0
201402,LAX,SYD,91,802,UA,3,Passengers,16031,"16,031",0
201402,LAX,SYD,91,802,VA,0,Passengers,12406,"12,406",0
201402,LAX,TLV,91,636,LY,0,Passengers,5512,"5,512",0
201402,LAX,TPE,91,781,BR,0,Passengers,32935,"32,935",0
201402,LAX,TPE,91,781,CI,0,Passengers,31543,"31,543",0
201402,LAX,UPN,91,148,Y4,0,Passengers,743,743,0
201402,LAX,VKO,91,475,UN,0,Passengers,836,836,0
201402,LAX,YEG,91,916,WS,0,Passengers,7309,"7,309",0
201402,LAX,YLW,91,906,OO,3,Passengers,3407,"3,407",0
201402,LAX,YUL,91,941,AC,0,Passengers,9335,"9,335",0
201402,LAX,YVR,91,906,14Q,0,Passengers,20,0,20
201402,LAX,YVR,91,906,AC,0,Passengers,20204,"20,204",0
201402,LAX,YVR,91,906,AS,3,Passengers,24317,"24,317",0
201402,LAX,YVR,91,906,NA,2,Passengers,41,0,41
201402,LAX,YVR,91,906,OO,3,Passengers,3441,"3,441",0
201402,LAX,YVR,91,906,WS,0,Passengers,14253,"14,253",0
201402,LAX,YYC,91,916,AC,0,Passengers,9723,"9,723",0
201402,LAX,YYC,91,916,DL,3,Passengers,47,0,47
201402,LAX,YYC,91,916,WS,0,Passengers,11421,"11,421",0
201402,LAX,YYZ,91,936,AA,3,Passengers,5942,"5,942",0
201402,LAX,YYZ,91,936,AC,0,Passengers,29857,"29,857",0
201402,LAX,YYZ,91,936,DL,3,Passengers,54,0,54
201402,LAX,ZCL,91,148,Y4,0,Passengers,2352,"2,352",0
201402,LAX,ZIH,91,148,AS,3,Passengers,7376,"7,376",0
201402,LAX,ZLO,91,148,AS,3,Passengers,4302,"4,302",0
201402,LAX,ZRH,91,486,LX,0,Passengers,9005,"9,005",0
201402,LEX,ARN,52,484,GBQ,0,Passengers,10,0,10
201402,LGA,AUA,22,277,DL,3,Passengers,1132,"1,132",0
201402,LGA,AUA,22,277,UA,3,Passengers,548,548,0
201402,LGA,BDA,22,207,DL,3,Passengers,3468,"3,468",0
201402,LGA,NAS,22,204,DL,3,Passengers,4907,"4,907",0
201402,LGA,YHZ,22,951,EV,3,Passengers,2324,"2,324",0
201402,LGA,YOW,22,936,QK,0,Passengers,3693,"3,693",0
201402,LGA,YUL,22,941,9E,2,Passengers,26,26,0
201402,LGA,YUL,22,941,AC,0,Passengers,209,209,0
201402,LGA,YUL,22,941,EV,3,Passengers,2533,"2,533",0
201402,LGA,YUL,22,941,G7,2,Passengers,32,32,0
201402,LGA,YUL,22,941,MQ,3,Passengers,6058,"6,058",0
201402,LGA,YUL,22,941,RP,2,Passengers,2024,"2,024",0
201402,LGA,YYZ,22,936,AC,0,Passengers,25999,"25,941",58
201402,LGA,YYZ,22,936,MQ,3,Passengers,12118,"12,118",0
201402,LGA,YYZ,22,936,QK,0,Passengers,1741,"1,741",0
201402,LGA,YYZ,22,936,WS,0,Passengers,21711,"21,711",0
201402,LIH,YVR,2,906,WS,0,Passengers,8014,"8,014",0
201402,LKE,YWH,93,906,KAH,1,Passengers,674,674,0
201402,LRD,SAL,74,118,FCQ,1,Passengers,243,0,243
201402,LRD,SAL,74,118,XP,1,Passengers,492,0,492
201402,MCI,BZZ,64,493,ZB,0,Passengers,191,0,191
201402,MCI,CUN,64,148,F9,3,Passengers,2958,"2,958",0
201402,MCI,PVR,64,148,F9,3,Passengers,1030,"1,030",0
201402,MCI,SJD,64,148,F9,3,Passengers,981,981,0
201402,MCI,YYZ,64,936,QK,0,Passengers,1202,"1,202",0
201402,MCI,YYZ,64,936,YX,2,Passengers,91,0,91
201402,MCO,AUA,33,277,FL,3,Passengers,1830,"1,830",0
201402,MCO,BGI,33,205,GL,2,Passengers,309,0,309
201402,MCO,BOG,33,327,AV,0,Passengers,6044,"6,044",0
201402,MCO,BOG,33,327,B6,3,Passengers,6331,"6,331",0
201402,MCO,CUN,33,148,B6,3,Passengers,5668,"5,668",0
201402,MCO,CUN,33,148,DL,3,Passengers,964,964,0
201402,MCO,DUB,33,441,EI,0,Passengers,4112,"4,112",0
201402,MCO,FRA,33,429,LH,0,Passengers,16549,"16,549",0
201402,MCO,GCM,33,233,US,3,Passengers,97,97,0
201402,MCO,GRU,33,316,JJ,0,Passengers,22994,"22,994",0
201402,MCO,KIN,33,243,BW,0,Passengers,1232,"1,232",0
201402,MCO,LGW,33,493,BA,0,Passengers,12489,"12,489",0
201402,MCO,LGW,33,493,VS,0,Passengers,22126,"22,126",0
201402,MCO,LOS,33,555,DL,3,Passengers,158,158,0
201402,MCO,MAN,33,493,VS,0,Passengers,19591,"19,591",0
201402,MCO,MBJ,33,243,B6,3,Passengers,4354,"4,354",0
201402,MCO,MBJ,33,243,FL,3,Passengers,1912,"1,912",0
201402,MCO,MBJ,33,243,US,3,Passengers,123,123,0
201402,MCO,MEX,33,148,Y4,0,Passengers,4591,"4,591",0
201402,MCO,MHH,33,204,3M,1,Passengers,482,482,0
201402,MCO,NAS,33,204,B6,3,Passengers,3726,"3,726",0
201402,MCO,NAS,33,204,UP,0,Passengers,3195,"3,195",0
201402,MCO,POS,33,280,BW,0,Passengers,2079,"2,079",0
201402,MCO,PTY,33,162,CM,0,Passengers,27531,"27,531",0
201402,MCO,SAL,33,118,TA,0,Passengers,2017,"2,017",0
201402,MCO,SDQ,33,224,B6,3,Passengers,4750,"4,750",0
201402,MCO,SDQ,33,224,G3,0,Passengers,6725,"6,725",0
201402,MCO,SJO,33,110,B6,3,Passengers,7197,"7,197",0
201402,MCO,YEG,33,916,WS,0,Passengers,1020,"1,020",0
201402,MCO,YHM,33,936,WS,0,Passengers,2084,"2,084",0
201402,MCO,YHZ,33,951,AC,0,Passengers,1563,"1,563",0
201402,MCO,YHZ,33,951,C6,0,Passengers,202,0,202
201402,MCO,YHZ,33,951,WG,0,Passengers,697,697,0
201402,MCO,YHZ,33,951,WS,0,Passengers,2802,"2,802",0
201402,MCO,YOW,33,936,AC,0,Passengers,1849,"1,849",0
201402,MCO,YOW,33,936,WG,0,Passengers,1257,"1,257",0
201402,MCO,YOW,33,936,WS,0,Passengers,6275,"6,275",0
201402,MCO,YQB,33,941,C6,0,Passengers,1383,0,"1,383"
201402,MCO,YQM,33,946,C6,0,Passengers,521,0,521
201402,MCO,YQM,33,946,WS,0,Passengers,962,962,0
201402,MCO,YUL,33,941,AC,0,Passengers,6875,"6,875",0
201402,MCO,YUL,33,941,C6,0,Passengers,3424,0,"3,424"
201402,MCO,YUL,33,941,RV,0,Passengers,7033,"7,033",0
201402,MCO,YUL,33,941,TS,0,Passengers,1899,"1,899",0
201402,MCO,YUL,33,941,WS,0,Passengers,2862,"2,862",0
201402,MCO,YWG,33,926,WS,0,Passengers,3077,"3,077",0
201402,MCO,YXU,33,936,WS,0,Passengers,1035,"1,035",0
201402,MCO,YYC,33,916,WS,0,Passengers,4674,"4,674",0
201402,MCO,YYT,33,961,WS,0,Passengers,798,798,0
201402,MCO,YYZ,33,936,AC,0,Passengers,694,694,0
201402,MCO,YYZ,33,936,C6,0,Passengers,4185,0,"4,185"
201402,MCO,YYZ,33,936,DL,3,Passengers,35,0,35
201402,MCO,YYZ,33,936,RV,0,Passengers,35738,"35,738",0
201402,MCO,YYZ,33,936,WG,0,Passengers,6208,"6,208",0
201402,MCO,YYZ,33,936,WS,0,Passengers,14944,"14,944",0
201402,MDT,YYZ,23,936,ZX,0,Passengers,622,622,0
201402,MDW,BJX,41,148,Y4,0,Passengers,910,910,0
201402,MDW,CUN,41,148,FL,3,Passengers,7315,"7,315",0
201402,MDW,GDL,41,148,Y4,0,Passengers,5982,"5,982",0
201402,MDW,MBJ,41,243,FL,3,Passengers,3868,"3,868",0
201402,MDW,MLM,41,148,Y4,0,Passengers,3930,"3,930",0
201402,MDW,PUJ,41,224,FL,3,Passengers,4778,"4,778",0
201402,MDW,YTZ,41,936,PD,0,Passengers,6493,"6,493",0
201402,MDW,YYZ,41,936,DL,3,Passengers,37,0,37
201402,MDW,ZCL,41,148,Y4,0,Passengers,1657,"1,657",0
201402,MEM,MTY,54,148,EV,3,Passengers,65,65,0
201402,MEM,PVR,54,148,DL,3,Passengers,124,124,0
201402,MIA,AMS,33,461,OR,0,Passengers,1718,"1,718",0
201402,MIA,ANU,33,206,AA,3,Passengers,6201,"6,201",0
201402,MIA,ASU,33,365,AA,3,Passengers,3653,"3,653",0
201402,MIA,AUA,33,277,AA,3,Passengers,14935,"14,935",0
201402,MIA,AUA,33,277,PY,0,Passengers,1687,"1,687",0
201402,MIA,BAQ,33,327,AV,0,Passengers,4682,"4,682",0
201402,MIA,BCN,33,482,AA,3,Passengers,8539,"8,539",0
201402,MIA,BDA,33,207,AA,3,Passengers,5486,"5,486",0
201402,MIA,BEL,33,316,JJ,0,Passengers,2917,"2,917",0
201402,MIA,BGI,33,205,AA,3,Passengers,17969,"17,969",0
201402,MIA,BLA,33,388,9V,0,Passengers,5639,"5,639",0
201402,MIA,BOG,33,327,4C,0,Passengers,8223,"8,223",0
201402,MIA,BOG,33,327,AA,3,Passengers,17470,"17,470",0
201402,MIA,BOG,33,327,AV,0,Passengers,22796,"22,796",0
201402,MIA,BSB,33,316,AA,3,Passengers,6817,"6,817",0
201402,MIA,BSB,33,316,JJ,0,Passengers,6325,"6,325",0
201402,MIA,BZE,33,106,AA,3,Passengers,12428,"12,428",0
201402,MIA,CCS,33,388,AA,3,Passengers,33869,"33,869",0
201402,MIA,CCS,33,388,LA,0,Passengers,2218,"2,218",0
201402,MIA,CCS,33,388,S3,0,Passengers,24507,"24,507",0
201402,MIA,CDG,33,427,AA,3,Passengers,10197,"10,197",0
201402,MIA,CDG,33,427,AF,0,Passengers,17563,"17,563",0
201402,MIA,CFG,33,219,MQ,3,Passengers,601,0,601
201402,MIA,CFG,33,219,SY,2,Passengers,1842,0,"1,842"
201402,MIA,CLO,33,327,AA,3,Passengers,5669,"5,669",0
201402,MIA,CLO,33,327,AV,0,Passengers,5084,"5,084",0
201402,MIA,CMW,33,219,AA,3,Passengers,717,0,717
201402,MIA,CMW,33,219,K8,1,Passengers,1729,0,"1,729"
201402,MIA,CMW,33,219,MQ,3,Passengers,128,0,128
201402,MIA,CMW,33,219,SY,2,Passengers,587,0,587
201402,MIA,CNF,33,316,AA,3,Passengers,7791,"7,791",0
201402,MIA,CNF,33,316,JJ,0,Passengers,4053,"4,053",0
201402,MIA,CTG,33,327,AV,0,Passengers,4585,"4,585",0
201402,MIA,CUN,33,148,AA,3,Passengers,39067,"39,067",0
201402,MIA,CUN,33,148,LA,0,Passengers,401,401,0
201402,MIA,CUR,33,262,7I,0,Passengers,7054,"7,054",0
201402,MIA,CUR,33,262,AA,3,Passengers,12821,"12,821",0
201402,MIA,CUR,33,262,GL,2,Passengers,58,0,58
201402,MIA,CWB,33,316,AA,3,Passengers,5331,"5,331",0
201402,MIA,CYB,33,233,KX,0,Passengers,226,226,0
201402,MIA,CZM,33,148,AA,3,Passengers,2400,"2,400",0
201402,MIA,DUS,33,429,AB,0,Passengers,12750,"12,750",0
201402,MIA,ELH,33,204,MQ,3,Passengers,2220,"2,220",0
201402,MIA,EZE,33,303,4M,0,Passengers,10552,"10,552",0
201402,MIA,EZE,33,303,AA,3,Passengers,34432,"34,432",0
201402,MIA,EZE,33,303,AR,0,Passengers,26578,"26,578",0
201402,MIA,FAB,33,493,0QQ,0,Passengers,5,0,5
201402,MIA,FAB,33,493,PP,0,Passengers,2,0,2
201402,MIA,FCO,33,450,AZ,0,Passengers,11476,"11,476",0
201402,MIA,FDF,33,252,AA,3,Passengers,1576,"1,576",0
201402,MIA,FPO,33,204,MQ,3,Passengers,6675,"6,675",0
201402,MIA,FRA,33,429,LH,0,Passengers,25886,"25,886",0
201402,MIA,GCM,33,233,AA,3,Passengers,17009,"17,009",0
201402,MIA,GCM,33,233,DL,3,Passengers,119,119,0
201402,MIA,GCM,33,233,KX,0,Passengers,8526,"8,526",0
201402,MIA,GEO,33,350,PY,0,Passengers,1274,"1,274",0
201402,MIA,GGT,33,204,MQ,3,Passengers,4145,"4,145",0
201402,MIA,GIG,33,316,AA,3,Passengers,17413,"17,413",0
201402,MIA,GIG,33,316,JJ,0,Passengers,10766,"10,766",0
201402,MIA,GND,33,273,AA,3,Passengers,5571,"5,571",0
201402,MIA,GRU,33,316,AA,3,Passengers,35564,"35,564",0
201402,MIA,GRU,33,316,JJ,0,Passengers,38023,"38,023",0
201402,MIA,GUA,33,127,09Q,1,Passengers,60,0,60
201402,MIA,GUA,33,127,AA,3,Passengers,16753,"16,753",0
201402,MIA,GUA,33,127,TA,0,Passengers,1805,"1,805",0
201402,MIA,GYE,33,337,AA,3,Passengers,16243,"16,243",0
201402,MIA,HAV,33,219,AA,3,Passengers,7699,0,"7,699"
201402,MIA,HAV,33,219,FCQ,1,Passengers,1621,0,"1,621"
201402,MIA,HAV,33,219,GL,2,Passengers,625,0,625
201402,MIA,HAV,33,219,K8,1,Passengers,20464,0,"20,464"
201402,MIA,HAV,33,219,MQ,3,Passengers,20,0,20
201402,MIA,HAV,33,219,SY,2,Passengers,5251,0,"5,251"
201402,MIA,HEL,33,425,PP,0,Passengers,1,0,1
201402,MIA,HOG,33,219,AA,3,Passengers,1515,0,"1,515"
201402,MIA,HOG,33,219,K8,1,Passengers,1189,0,"1,189"
201402,MIA,KEF,33,439,0J,0,Passengers,1,0,1
201402,MIA,KIN,33,243,AA,3,Passengers,17116,"17,116",0
201402,MIA,LHR,33,493,AA,3,Passengers,25726,"25,726",0
201402,MIA,LHR,33,493,BA,0,Passengers,38047,"38,047",0
201402,MIA,LHR,33,493,VS,0,Passengers,15450,"15,450",0
201402,MIA,LIM,33,368,AA,3,Passengers,19968,"19,968",0
201402,MIA,LIM,33,368,LP,0,Passengers,25291,"25,291",0
201402,MIA,LIM,33,368,TQQ,0,Passengers,12366,"12,366",0
201402,MIA,LIR,33,110,AA,3,Passengers,11770,"11,770",0
201402,MIA,LIS,33,469,TP,0,Passengers,4971,"4,971",0
201402,MIA,LPB,33,312,AA,3,Passengers,4228,"4,228",0
201402,MIA,LRM,33,224,MQ,3,Passengers,1791,"1,791",0
201402,MIA,MAD,33,482,AA,3,Passengers,10121,"10,121",0
201402,MIA,MAD,33,482,IB,0,Passengers,18022,"18,022",0
201402,MIA,MAO,33,316,AA,3,Passengers,5707,"5,707",0
201402,MIA,MAO,33,316,JJ,0,Passengers,7331,"7,331",0
201402,MIA,MAR,33,388,AA,3,Passengers,8418,"8,418",0
201402,MIA,MBJ,33,243,AA,3,Passengers,13293,"13,293",0
201402,MIA,MDE,33,327,AA,3,Passengers,5673,"5,673",0
201402,MIA,MDE,33,327,AV,0,Passengers,4665,"4,665",0
201402,MIA,MDZ,33,303,4M,0,Passengers,205,205,0
201402,MIA,MEX,33,148,4O,0,Passengers,7565,"7,565",0
201402,MIA,MEX,33,148,AA,3,Passengers,19400,"19,400",0
201402,MIA,MGA,33,153,AA,3,Passengers,21677,"21,677",0
201402,MIA,MGA,33,153,TA,0,Passengers,6072,"6,072",0
201402,MIA,MHH,33,204,MQ,3,Passengers,2022,"2,022",0
201402,MIA,MID,33,148,5D,0,Passengers,1478,"1,478",0
201402,MIA,MVD,33,385,AA,3,Passengers,10398,"10,398",0
201402,MIA,MXP,33,450,AA,3,Passengers,9758,"9,758",0
201402,MIA,MZO,33,219,K8,1,Passengers,384,0,384
201402,MIA,NAS,33,204,AA,3,Passengers,109,109,0
201402,MIA,NAS,33,204,MQ,3,Passengers,18737,"18,737",0
201402,MIA,NAS,33,204,UP,0,Passengers,8812,"8,812",0
201402,MIA,PAP,33,238,AA,3,Passengers,25504,"25,504",0
201402,MIA,PAP,33,238,AF,0,Passengers,2810,"2,810",0
201402,MIA,PLS,33,281,13Q,0,Passengers,1,0,1
201402,MIA,PLS,33,281,AA,3,Passengers,13442,"13,442",0
201402,MIA,POA,33,316,AA,3,Passengers,3983,"3,983",0
201402,MIA,POP,33,224,AA,3,Passengers,8535,"8,535",0
201402,MIA,POS,33,280,AA,3,Passengers,15472,"15,472",0
201402,MIA,POS,33,280,BW,0,Passengers,7200,"7,200",0
201402,MIA,PTP,33,235,AA,3,Passengers,935,935,0
201402,MIA,PTY,33,162,AA,3,Passengers,21667,"21,667",0
201402,MIA,PTY,33,162,CM,0,Passengers,35838,"35,838",0
201402,MIA,PUJ,33,224,4M,0,Passengers,724,724,0
201402,MIA,PUJ,33,224,AA,3,Passengers,21272,"21,272",0
201402,MIA,PUJ,33,224,LA,0,Passengers,1491,"1,491",0
201402,MIA,PUJ,33,224,US,3,Passengers,209,209,0
201402,MIA,REC,33,316,AA,3,Passengers,5217,"5,217",0
201402,MIA,RTB,33,131,AA,3,Passengers,2334,"2,334",0
201402,MIA,SAL,33,118,09Q,1,Passengers,34,0,34
201402,MIA,SAL,33,118,AA,3,Passengers,5751,"5,751",0
201402,MIA,SAL,33,118,TA,0,Passengers,8648,"8,648",0
201402,MIA,SAP,33,131,09Q,1,Passengers,45,0,45
201402,MIA,SAP,33,131,AA,3,Passengers,7644,"7,644",0
201402,MIA,SAP,33,131,TA,0,Passengers,3981,"3,981",0
201402,MIA,SCL,33,324,AA,3,Passengers,17483,"17,483",0
201402,MIA,SCL,33,324,LA,0,Passengers,22189,"22,189",0
201402,MIA,SCU,33,219,K8,1,Passengers,802,0,802
201402,MIA,SCU,33,219,SY,2,Passengers,405,0,405
201402,MIA,SDQ,33,224,AA,3,Passengers,23834,"23,834",0
201402,MIA,SDQ,33,224,G3,0,Passengers,6228,"6,228",0
201402,MIA,SJO,33,110,AA,3,Passengers,30269,"30,269",0
201402,MIA,SJO,33,110,US,3,Passengers,168,168,0
201402,MIA,SKB,33,275,AA,3,Passengers,9259,"9,259",0
201402,MIA,SNU,33,219,AA,3,Passengers,800,0,800
201402,MIA,SNU,33,219,K8,1,Passengers,1533,0,"1,533"
201402,MIA,SNU,33,219,MQ,3,Passengers,279,0,279
201402,MIA,SNU,33,219,SY,2,Passengers,1728,0,"1,728"
201402,MIA,SSA,33,316,AA,3,Passengers,4223,"4,223",0
201402,MIA,STI,33,224,AA,3,Passengers,7077,"7,077",0
201402,MIA,SVO,33,475,SU,0,Passengers,4405,"4,405",0
201402,MIA,SXM,33,264,0WQ,1,Passengers,8,0,8
201402,MIA,SXM,33,264,AA,3,Passengers,15870,"15,870",0
201402,MIA,TGU,33,131,AA,3,Passengers,6634,"6,634",0
201402,MIA,TXL,33,429,AB,0,Passengers,9902,"9,902",0
201402,MIA,UIO,33,337,AA,3,Passengers,16205,"16,205",0
201402,MIA,UIO,33,337,XL,0,Passengers,11193,"11,193",0
201402,MIA,UVF,33,276,AA,3,Passengers,8620,"8,620",0
201402,MIA,VKO,33,475,SVW,0,Passengers,5,0,5
201402,MIA,VKO,33,475,UN,0,Passengers,1052,"1,052",0
201402,MIA,VVI,33,312,AA,3,Passengers,3805,"3,805",0
201402,MIA,YOW,33,936,AC,0,Passengers,133,133,0
201402,MIA,YUL,33,941,AA,3,Passengers,21203,"21,203",0
201402,MIA,YUL,33,941,AC,0,Passengers,3858,"3,858",0
201402,MIA,YYC,33,916,WS,0,Passengers,4659,"4,659",0
201402,MIA,YYZ,33,936,13Q,0,Passengers,18,0,18
201402,MIA,YYZ,33,936,AA,3,Passengers,22560,"22,560",0
201402,MIA,YYZ,33,936,AC,0,Passengers,22228,"22,228",0
201402,MIA,YYZ,33,936,WS,0,Passengers,8030,"8,030",0
201402,MIA,ZRH,33,486,0J,0,Passengers,3,0,3
201402,MIA,ZRH,33,486,LX,0,Passengers,16754,"16,754",0
201402,MKE,CUN,45,148,DL,3,Passengers,968,968,0
201402,MKE,CUN,45,148,F9,3,Passengers,2039,"2,039",0
201402,MKE,CUN,45,148,FL,3,Passengers,8879,"8,879",0
201402,MKE,CZM,45,148,FL,3,Passengers,976,976,0
201402,MKE,MBJ,45,243,FL,3,Passengers,2766,"2,766",0
201402,MKE,PUJ,45,224,FL,3,Passengers,2882,"2,882",0
201402,MKE,PVR,45,148,FL,3,Passengers,830,830,0
201402,MKE,YYZ,45,936,DL,3,Passengers,40,0,40
